trial_number,model_name,display_name,hyperparameters,selection_status,validation_verdict,error_message,rmse,mae,r2,composite_score,test_rmse,test_mae,test_r2,test_composite_score,validation_pass_rate,failed_count,hard_failed_count,warning_count,suspicious_count,durability_caution_count,dataset_anomaly_count
768,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11104531031897583, ""max_depth"": 6, ""min_child_weight"": 8.958509686954747, ""subsample"": 0.742095734255513, ""colsample_bytree"": 0.6535353596461064, ""reg_alpha"": 0.0006247057301382342, ""reg_lambda"": 4.19777252143116}",no_improvement,WARN,,3.605252913057595,2.2787603187720045,0.9484653532918668,0.9207505926779506,2.7106142854303625,1.7439341416407343,0.9716583441813381,0.9433645299625385,0.2824427480916031,0,0,188,67,188,82
769,HistGradientBoostingRegressor,HistGradientBoosting,"{""learning_rate"": 0.020628894896568932, ""max_depth"": 5, ""max_leaf_nodes"": 24, ""min_samples_leaf"": 21, ""l2_regularization"": 0.006833295530155059}",no_improvement,WARN,,5.630166172642615,4.349379541511743,0.8747851665960507,0.8583520687367349,5.475728270757925,4.319878611247046,0.8843425664855704,0.863567029655099,0.2824427480916031,0,0,188,68,188,84
770,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 8.736879094094373, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0015660851034283872}",no_improvement,WARN,,3.7265047944078624,2.5042237197277033,0.9449461344507384,0.9167087525243958,3.278122927440494,2.2892138859808187,0.9585485006011829,0.9283364573998674,0.2824427480916031,0,0,188,67,188,83
771,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13012798488124352, ""max_depth"": 6, ""min_child_weight"": 9.41368644802695, ""subsample"": 0.701347952432824, ""colsample_bytree"": 0.7067601886596734, ""reg_alpha"": 0.003325004727432652, ""reg_lambda"": 5.55841177236781}",no_improvement,WARN,,3.585326609659839,2.2563289422822064,0.9490656598500665,0.9213388158256973,2.6067015644376617,1.6830921445264064,0.9737896754153738,0.9458151647510924,0.2824427480916031,0,0,188,66,188,81
772,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.09375904289802117, ""max_depth"": 9, ""min_child_weight"": 8.143862484355394, ""subsample"": 0.7174986560682948, ""colsample_bytree"": 0.6665036712372535, ""reg_alpha"": 0.0018310099839709488, ""reg_lambda"": 9.777434058339727}",no_improvement,WARN,,3.606607879545334,2.248243215224459,0.9485478097071137,0.920928587877922,2.479449580507991,1.5870421579466771,0.9762862445555198,0.9489038787980292,0.2824427480916031,0,0,188,65,188,81
773,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.12123613318263779, ""max_depth"": 6, ""min_child_weight"": 8.515070096572481, ""subsample"": 0.6924456123709916, ""colsample_bytree"": 0.6360170770287017, ""reg_alpha"": 0.006605167272362942, ""reg_lambda"": 0.16371733626251278}",no_improvement,WARN,,3.615317127899979,2.2783469684839677,0.9482109901566906,0.9205344844420071,2.6089815044217084,1.716064151362752,0.9737438058756063,0.9455829427617878,0.2824427480916031,0,0,188,63,188,79
774,CatBoostRegressor,CatBoost,"{""iterations"": 300, ""learning_rate"": 0.02105157571641207, ""depth"": 10, ""l2_leaf_reg"": 5.2370925214403625, ""bagging_temperature"": 2.299245194285967, ""random_strength"": 1.2512964922593468}",no_improvement,WARN,,4.663363464531487,3.409789968808494,0.9139673844737294,0.889068477392793,4.2335012693067835,3.1553000891113463,0.9308664015676429,0.9016466555951572,0.2824427480916031,0,0,188,66,188,82
775,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10114026731936762, ""max_depth"": 6, ""min_child_weight"": 8.355159256008651, ""subsample"": 0.706144370517959, ""colsample_bytree"": 0.6809879968357342, ""reg_alpha"": 0.0013277561062412717, ""reg_lambda"": 3.7788483271736637}",no_improvement,WARN,,3.582512353934902,2.2691241058356106,0.9490996943880827,0.9213164900674774,2.7199223174190967,1.7576671461659226,0.9714633640374911,0.943097001851067,0.2824427480916031,0,0,188,64,188,79
776,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.08329640081464502, ""max_depth"": 6, ""min_child_weight"": 9.110791853355947, ""subsample"": 0.7256905822262218, ""colsample_bytree"": 0.6589079770928624, ""reg_alpha"": 0.0008620853915519128, ""reg_lambda"": 6.708671715015754}",no_improvement,WARN,,3.5492748138078545,2.2777216877200144,0.9501701278769253,0.9220584568707609,2.766609388153138,1.8769111216749046,0.9704753018184127,0.9414676125741949,0.2824427480916031,0,0,188,65,188,80
777,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10823449673110791, ""max_depth"": 6, ""min_child_weight"": 7.8652013739841955, ""subsample"": 0.7153001950510135, ""colsample_bytree"": 0.6436949136385943, ""reg_alpha"": 0.0028077184283228454, ""reg_lambda"": 4.974239572852716}",no_improvement,WARN,,3.556426290727322,2.2593729780055987,0.9499351418045248,0.9219906162237087,2.5792881609932676,1.634215721583976,0.9743380589212185,0.9466429400684989,0.2824427480916031,0,0,188,66,188,81
778,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.07684444557963352, ""max_depth"": 6, ""min_child_weight"": 8.766072727315576, ""subsample"": 0.7333313355781929, ""colsample_bytree"": 0.6488142423152521, ""reg_alpha"": 0.0018660492053199156, ""reg_lambda"": 5.842672293778665}",no_improvement,WARN,,3.602673255429522,2.3010151052859475,0.9486389097980659,0.9207133719991357,2.6738604163082074,1.77404157531923,0.9724217160989213,0.9439425272453468,0.2824427480916031,0,0,188,65,188,81
779,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.08897351985251016, ""max_depth"": 6, ""min_child_weight"": 8.564205855287849, ""subsample"": 0.6979929969620616, ""colsample_bytree"": 0.8605478385977581, ""reg_alpha"": 0.0013170806876481207, ""reg_lambda"": 4.486248705673073}",no_improvement,WARN,,3.686851987775352,2.3208643734221495,0.9460405075313956,0.9186328859767554,2.7523724801120695,1.8286644049766223,0.9707783868030269,0.9420321527623223,0.2824427480916031,0,0,188,65,188,81
780,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 8.912627879622745, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 7.913714475150599}",no_improvement,WARN,,3.90725049060065,2.67672480590751,0.9395385802138023,0.911559385036687,3.337327865105216,2.41116160494894,0.9570377000116471,0.9263581862412296,0.2824427480916031,0,0,188,66,188,82
781,LGBMRegressor,LightGBM,"{""n_estimators"": 250, ""learning_rate"": 0.06026679921653694, ""num_leaves"": 30, ""min_child_samples"": 25, ""subsample"": 0.8215268561291619, ""colsample_bytree"": 0.6119454121916533, ""reg_lambda"": 5.091670492951955}",no_improvement,WARN,,3.7923180002775148,2.4830242519979215,0.9429808829697267,0.9153094717581872,3.133746946895096,2.1435955858160267,0.9621193326240385,0.9322693044545052,0.2824427480916031,0,0,188,64,188,81
782,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.1374917337838146, ""max_depth"": 6, ""min_child_weight"": 8.729862334498147, ""subsample"": 0.6773400235643761, ""colsample_bytree"": 0.6290726260715522, ""reg_alpha"": 0.004780046300838417, ""reg_lambda"": 3.5394398372350393}",no_improvement,WARN,,3.6078528569672343,2.2553252191741926,0.9484993355249459,0.9208564561853889,2.826179750753034,1.7526324359513026,0.9691901676710845,0.9409428377526202,0.2824427480916031,0,0,188,64,188,80
783,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.03426250000956008, ""max_depth"": 6, ""min_child_weight"": 9.084485987720296, ""subsample"": 0.7220243126349671, ""colsample_bytree"": 0.6766290493464171, ""reg_alpha"": 2.3308683758001788e-05, ""reg_lambda"": 2.6282087335702666}",no_improvement,WARN,,3.715424028240629,2.4643645814449093,0.945286724357589,0.9171925885420918,3.0492696243133306,2.1409124743388284,0.9641341251234213,0.9340819511513605,0.2824427480916031,0,0,188,68,188,84
784,XGBRegressor,XGBoost,"{""n_estimators"": 250, ""learning_rate"": 0.10016608141910752, ""max_depth"": 6, ""min_child_weight"": 8.403049264781371, ""subsample"": 0.7393555295909211, ""colsample_bytree"": 0.6904151159229927, ""reg_alpha"": 0.0002850574677099757, ""reg_lambda"": 5.872978364500471}",no_improvement,WARN,,3.671585231860419,2.392811264759591,0.9466585962730265,0.9186274860438974,2.952749065319405,2.0090339212067465,0.9663687619206581,0.9368604724816216,0.2824427480916031,0,0,188,65,188,81
785,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.2908976085050569, ""max_depth"": 6, ""min_child_weight"": 9.313138495146923, ""subsample"": 0.7092069862207521, ""colsample_bytree"": 0.6650981222085659, ""reg_alpha"": 0.0007453893879519462, ""reg_lambda"": 4.476195327512047}",no_improvement,WARN,,3.749906723187216,2.381469685692768,0.9442562213887596,0.9168647287320199,2.600296511292744,1.6540084918483002,0.973918322494087,0.9461085122327211,0.2824427480916031,0,0,188,66,188,81
786,ExtraTreesRegressor,ExtraTrees,"{""n_estimators"": 700, ""max_depth"": 14, ""min_samples_split"": 7, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",no_improvement,WARN,,4.369293186495005,3.108157430261344,0.9244939394873759,0.8980834757116225,3.8144359393259397,2.7722874342626103,0.9438757661769013,0.9136314944780924,0.2824427480916031,0,0,188,64,188,80
787,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11769002211032246, ""max_depth"": 6, ""min_child_weight"": 8.909419495486752, ""subsample"": 0.7277047993169999, ""colsample_bytree"": 0.6705192547781317, ""reg_alpha"": 0.0004775659421000438, ""reg_lambda"": 7.000302901868941}",no_improvement,WARN,,3.5719404589696095,2.2600872896587147,0.9494758783958698,0.9216296993237232,2.7663310574655786,1.769727659383934,0.970481242097672,0.9420788153853377,0.2824427480916031,0,0,188,64,188,79
788,XGBRegressor,XGBoost,"{""n_estimators"": 450, ""learning_rate"": 0.09585686041692099, ""max_depth"": 6, ""min_child_weight"": 8.203981993406781, ""subsample"": 0.6051554210500278, ""colsample_bytree"": 0.6373784198543906, ""reg_alpha"": 0.002440717180147777, ""reg_lambda"": 9.993329542429288}",no_improvement,WARN,,3.6425423789859606,2.3431617092958414,0.9473223524688728,0.9195172529707928,2.8007308018615054,1.8752201531637478,0.9697425371008888,0.9407754475409535,0.2824427480916031,0,0,188,66,188,81
789,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11154998717845505, ""max_depth"": 6, ""min_child_weight"": 8.524543485753483, ""subsample"": 0.7140056541212569, ""colsample_bytree"": 0.6556495163031025, ""reg_alpha"": 0.0010166956306205707, ""reg_lambda"": 5.073115393279567}",no_improvement,WARN,,3.5842017258560603,2.2556886512563556,0.9491361488659047,0.9213794660459683,2.7604745699438555,1.760998504174229,0.9706060957316599,0.9422482930198093,0.2824427480916031,0,0,188,64,188,81
790,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 8.73359053379234, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 3.744748410863145}",no_improvement,WARN,,3.879027060722554,2.646189663888966,0.9404158945725806,0.9123936677055544,3.3184528775852185,2.3607315028377296,0.9575222911343942,0.9270550148493247,0.2824427480916031,0,0,188,64,188,80
791,XGBRegressor,XGBoost,"{""n_estimators"": 450, ""learning_rate"": 0.1282566800075228, ""max_depth"": 6, ""min_child_weight"": 9.151112170524366, ""subsample"": 0.7444676382241742, ""colsample_bytree"": 0.68685354145143, ""reg_alpha"": 0.016233516844652046, ""reg_lambda"": 2.8996959446705084}",no_improvement,WARN,,3.6037615182856912,2.267168824665489,0.9486142404433986,0.9208818029049668,2.656398103705059,1.7078866578515177,0.9727807535942447,0.9446705699464067,0.2824427480916031,0,0,188,63,188,79
792,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.14876931234525909, ""max_depth"": 6, ""min_child_weight"": 8.608383995902203, ""subsample"": 0.7054698366093702, ""colsample_bytree"": 0.6165107440934801, ""reg_alpha"": 0.003950426754078128, ""reg_lambda"": 4.77964035064181}",no_improvement,WARN,,3.603281092594331,2.289942280186426,0.9485928799757157,0.9207535302018421,2.5703829732919137,1.6300909088962396,0.9745149526135447,0.946845075355001,0.2824427480916031,0,0,188,66,188,82
793,RandomForestRegressor,RandomForest,"{""n_estimators"": 600, ""max_depth"": 18, ""min_samples_split"": 4, ""min_samples_leaf"": 3, ""max_features"": ""log2""}",no_improvement,WARN,,4.583154422204695,3.292111971317124,0.9169517412953091,0.891761330983149,4.170137694846936,3.0155933846274445,0.9329203844916767,0.9039469350841702,0.2824427480916031,0,0,188,66,188,82
794,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.0899777586059461, ""max_depth"": 6, ""min_child_weight"": 8.951670544271765, ""subsample"": 0.7199085211967055, ""colsample_bytree"": 0.6432855326044767, ""reg_alpha"": 0.0016092570866937973, ""reg_lambda"": 6.0352548856509145}",no_improvement,WARN,,3.5862685622901105,2.276863556741939,0.9490913855658267,0.9212172285232071,2.6112781983880904,1.735031678343662,0.9736975587215113,0.9454294835617825,0.2824427480916031,0,0,188,64,188,80
795,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.10553790863547365, ""max_depth"": 6, ""min_child_weight"": 8.325505476897575, ""subsample"": 0.6878106885240859, ""colsample_bytree"": 0.6790081764165435, ""reg_alpha"": 0.0006415678166566676, ""reg_lambda"": 1.528569269375644}",no_improvement,WARN,,3.6125857211906363,2.2768051642975586,0.9481207640963036,0.9205547013912861,2.656572944885606,1.742298816553594,0.9727771703950351,0.9444726280756742,0.2824427480916031,0,0,188,67,188,82
796,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.08200194840129606, ""max_depth"": 6, ""min_child_weight"": 9.54030037505182, ""subsample"": 0.7328390711776754, ""colsample_bytree"": 0.658447008031806, ""reg_alpha"": 0.0011845478206536056, ""reg_lambda"": 3.9167317043055014}",no_improvement,WARN,,3.5960277970261787,2.2780314694969555,0.9487962174576762,0.9209842532413575,2.695717578156249,1.7660599522499627,0.971969002336493,0.9435431189420229,0.2824427480916031,0,0,188,64,188,80
797,HistGradientBoostingRegressor,HistGradientBoosting,"{""learning_rate"": 0.048259207947343286, ""max_depth"": 7, ""max_leaf_nodes"": 59, ""min_samples_leaf"": 6, ""l2_regularization"": 0.00010104939690589566}",no_improvement,WARN,,4.289257232140213,2.8499588237471043,0.9270765899423872,0.9014471876730837,3.6219722909330496,2.4515987976861275,0.9493965623204789,0.9198174502680642,0.2824427480916031,0,0,188,65,188,82
798,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.09529084714899154, ""max_depth"": 6, ""min_child_weight"": 8.808161738457352, ""subsample"": 0.6985229424840154, ""colsample_bytree"": 0.6954560334906583, ""reg_alpha"": 0.002456697081869391, ""reg_lambda"": 7.721764384535336}",no_improvement,WARN,,3.571817496447175,2.26326036419571,0.9494510653402752,0.9216060669650028,2.6838970565051796,1.7790120221358223,0.9722142910600401,0.9437104762679803,0.2824427480916031,0,0,188,64,188,80
799,CatBoostRegressor,CatBoost,"{""iterations"": 600, ""learning_rate"": 0.0710552573450372, ""depth"": 5, ""l2_leaf_reg"": 3.5952295152778087, ""bagging_temperature"": 1.7368935112502633, ""random_strength"": 0.9828512450285692}",no_improvement,WARN,,3.7519559938198688,2.5158939903825988,0.9442505349074185,0.9160747053235432,2.9668241045849073,2.143248961534202,0.9660473738280034,0.9358070838665372,0.2824427480916031,0,0,188,67,188,83
800,XGBRegressor,XGBoost,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 8.497082978903792, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 3.158570795938116}",no_improvement,WARN,,3.8359556112977815,2.6040703660617717,0.9417140780796162,0.9136293459674081,3.331191555967757,2.3651168095290807,0.957195543410821,0.9267523123812369,0.2824427480916031,0,0,188,66,188,82
801,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11963323463120222, ""max_depth"": 6, ""min_child_weight"": 8.067236243386402, ""subsample"": 0.7141526976651156, ""colsample_bytree"": 0.70119186007766, ""reg_alpha"": 0.00653628971447162, ""reg_lambda"": 5.210855239667762}",no_improvement,WARN,,3.5741578999607784,2.262103958421442,0.949304339144286,0.9215355288314884,2.5685074482494117,1.6825142088075244,0.9745521302690233,0.9465865718320565,0.2824427480916031,0,0,188,64,188,81
802,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.0857976022672364, ""max_depth"": 6, ""min_child_weight"": 4.769693659957532, ""subsample"": 0.7236819467423344, ""colsample_bytree"": 0.6286251656054824, ""reg_alpha"": 0.001724559630561947, ""reg_lambda"": 6.2307366528923165}",no_improvement,WARN,,3.598411184120426,2.2570841366775194,0.9486752855627831,0.9210326472478231,2.603266057412504,1.677493638655989,0.9738587177771751,0.9459160227643935,0.2824427480916031,0,0,188,64,188,80
803,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.0756440325695552, ""max_depth"": 6, ""min_child_weight"": 9.30468298504113, ""subsample"": 0.7382586290269034, ""colsample_bytree"": 0.6676529378636655, ""reg_alpha"": 0.0008828763411070263, ""reg_lambda"": 4.471730071873462}",no_improvement,WARN,,3.589968560777019,2.2947235884681687,0.9489996070410927,0.9210365477481898,2.763310775670938,1.8569665015141212,0.970545664103224,0.9416479758499177,0.2824427480916031,0,0,188,66,188,82
804,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.13693936434345189, ""max_depth"": 6, ""min_child_weight"": 8.688224137082074, ""subsample"": 0.7501986282823477, ""colsample_bytree"": 0.6490328741050648, ""reg_alpha"": 0.0004086371186292706, ""reg_lambda"": 3.818311656128151}",no_improvement,WARN,,3.6073456663401395,2.28763420118691,0.9483605982358576,0.9206394813020442,2.6265118769457994,1.6559010358443047,0.973389777123737,0.9455690244986741,0.2824427480916031,0,0,188,66,188,82
805,XGBRegressor,XGBoost,"{""n_estimators"": 500, ""learning_rate"": 0.11342915274513357, ""max_depth"": 6, ""min_child_weight"": 7.44539313988408, ""subsample"": 0.7059212216483395, ""colsample_bytree"": 0.6396963598157911, ""reg_alpha"": 0.0013554316450220068, ""reg_lambda"": 7.004916548134567}",no_improvement,WARN,,3.5795829528695053,2.246916947516901,0.9492488934152321,0.9215280713876342,2.649592962723146,1.7146644561937752,0.972920035087856,0.9447701732231005,0.2824427480916031,0,0,188,64,188,80
